ID,YEARIN,rural14,age14
43320814,2014,rural,82
43320914,2014,rural,57
43321014,2014,rural,78
43321114,2014,rural,85
43321214,2014,rural,87
43321314,2014,rural,89
43321414,2014,rural,89
43321514,2014,rural,79
43321614,2014,rural,100
43321714,2014,town,61
43321814,2014,rural,100
43321914,2014,rural,79
43322014,2014,rural,82
43322114,2014,rural,82
43322214,2014,rural,82
43322314,2014,rural,100
43322414,2014,town,108
43322614,2014,town,111
43322714,2014,town,101
43322814,2014,town,105
43323214,2014,rural,100
43323314,2014,rural,100
43323414,2014,rural,100
43325614,2014,rural,105
43325714,2014,town,47
43325814,2014,town,73
43326014,2014,rural,97
43326114,2014,rural,83
43326214,2014,rural,64
43326314,2014,rural,88
43326414,2014,rural,86
43326514,2014,town,86
43326614,2014,rural,100
43326714,2014,town,76
43326814,2014,rural,86
43326914,2014,rural,97
43327014,2014,rural,62
43327114,2014,rural,78
43327214,2014,town,54
43327314,2014,rural,79
43327414,2014,rural,84
43327514,2014,town,83
43327614,2014,town,102
43327714,2014,rural,90
43327814,2014,rural,74
43327914,2014,rural,82
43328014,2014,rural,63
43328114,2014,rural,90
43328214,2014,rural,100
43328314,2014,rural,64
43328414,2014,rural,76
43328514,2014,rural,71
43328614,2014,rural,82
43328714,2014,rural,84
43328814,2014,rural,80
44000708,2014,city,91
44000808,2014,rural,95
44001708,2014,city,70
44002008,2014,rural,94
44002108,2014,rural,98
44004308,2014,rural,72
44004408,2014,city,72
44004508,2014,rural,72
44005408,2014,rural,94
44005608,2014,rural,94
44006308,2014,town,91
44006708,2014,rural,88
44007108,2014,town,93
44007508,2014,city,96
44007708,2014,town,96
44008008,2014,rural,95
44011198,2014,rural,96
44012408,2014,town,87
44012508,2014,town,93
44012900,2014,rural,95
44022208,2014,rural,107
44024708,2014,town,107
44026505,2014,rural,86
44026708,2014,town,89
44027108,2014,town,100
44027408,2014,town,98
44027608,2014,city,98
44027808,2014,city,95
44028508,2014,town,99
44028808,2014,town,98
44028908,2014,rural,95
44029208,2014,rural,73
44029508,2014,rural,73
44029708,2014,rural,73
44030808,2014,rural,71
44030998,2014,rural,96
44031108,2014,city,71
44032408,2014,rural,89
44032808,2014,rural,98
44033608,2014,rural,98
44034208,2014,town,90
44034308,2014,rural,91
44034808,2014,rural,86
44035308,2014,rural,102
44035408,2014,rural,93
44035508,2014,rural,95
44036008,2014,city,98
44036608,2014,city,93
44036708,2014,city,86
44037208,2014,rural,91
44037508,2014,rural,87
44039808,2014,city,95
44039908,2014,rural,96
44040008,2014,rural,95
44040108,2014,rural,96
44040408,2014,rural,88
44040508,2014,rural,90
44040608,2014,rural,87
44040808,2014,rural,72
44041108,2014,town,87
44041408,2014,rural,78
44041808,2014,rural,94
44042108,2014,rural,87
44042308,2014,rural,93
44042808,2014,rural,104
44043708,2014,city,89
44043808,2014,rural,94
44043908,2014,rural,91
44044208,2014,rural,89
44044408,2014,rural,89
44044908,2014,rural,85
44045108,2014,rural,88
44045508,2014,rural,85
44045808,2014,rural,89
44045908,2014,city,86
44046502,2014,rural,105
44069400,2014,rural,94
44072200,2014,rural,94
44087114,2014,town,100
44088402,2014,rural,89
44089602,2014,city,82
44092202,2014,rural,88
44093902,2014,rural,82
44094802,2014,town,77
44096002,2014,rural,86
44096102,2014,rural,89
44096402,2014,town,88
44097702,2014,city,80
44099102,2014,rural,87
44099202,2014,rural,86
44101202,2014,rural,85
44101902,2014,rural,90
44104102,2014,city,86
44104502,2014,rural,90
44104802,2014,city,88
44105502,2014,rural,85
44105602,2014,city,80
44108602,2014,rural,80
44108902,2014,city,81
44109002,2014,city,88
44109202,2014,rural,87
44109602,2014,rural,79
44109902,2014,rural,86
44110002,2014,rural,82
44110402,2014,rural,77
44110602,2014,rural,91
44111002,2014,rural,85
44111402,2014,city,88
44112402,2014,rural,85
44112602,2014,town,84
44112702,2014,town,80
44112902,2014,town,78
44114202,2014,rural,92
44114802,2014,rural,79
44115102,2014,rural,84
44115502,2014,rural,79
44118502,2014,rural,82
44150605,2014,town,94
44151005,2014,town,101
44151105,2014,town,103
44151805,2014,rural,96
44152805,2014,town,96
44153805,2014,city,101
44155905,2014,rural,97
44156505,2014,rural,100
44156605,2014,rural,101
44160705,2014,city,97
44161105,2014,rural,100
44161405,2014,rural,100
44162605,2014,rural,104
44201905,2014,city,109
44201908,2014,rural,89
44202008,2014,rural,80
44202208,2014,rural,85
44202708,2014,rural,69
44202908,2014,town,71
44203008,2014,rural,69
44203205,2014,town,109
44203608,2014,town,87
44203705,2014,rural,112
44204008,2014,rural,71
44204108,2014,rural,72
44204208,2014,rural,83
44204608,2014,rural,68
44204708,2014,rural,82
44204808,2014,rural,88
44204908,2014,rural,91
44205108,2014,rural,77
44205608,2014,rural,81
44206108,2014,rural,99
44206808,2014,rural,85
44207208,2014,rural,96
44207408,2014,rural,81
44207708,2014,rural,91
44207808,2014,rural,86
44208008,2014,rural,72
44208208,2014,rural,90
44208308,2014,rural,85
44208408,2014,rural,88
44208508,2014,rural,91
44208808,2014,rural,88
44208905,2014,rural,73
44208908,2014,rural,86
44209005,2014,city,73
44209205,2014,rural,83
44209305,2014,rural,85
44209408,2014,rural,74
44209505,2014,rural,75
44209705,2014,rural,81
44209805,2014,rural,83
44209808,2014,rural,93
44209905,2014,city,76
44209908,2014,rural,105
44210205,2014,rural,85
44210305,2014,rural,75
44210505,2014,city,76
44210705,2014,city,82
44210805,2014,city,77
44211005,2014,rural,88
44211105,2014,rural,78
44211205,2014,rural,73
44211505,2014,rural,74
44211705,2014,rural,87
44211805,2014,rural,77
44212105,2014,rural,83
44212205,2014,rural,81
44212305,2014,city,75
44213605,2014,city,74
44214005,2014,rural,74
44214205,2014,town,75
44215305,2014,rural,76
44215505,2014,rural,73
44216805,2014,rural,75
44218005,2014,rural,75
44218305,2014,rural,75
44218405,2014,rural,75
44218505,2014,rural,76
44219908,2014,rural,98
44220105,2014,rural,73
44220305,2014,rural,73
44220405,2014,rural,74
44220408,2014,rural,96
44220708,2014,rural,90
44221008,2014,rural,78
44221105,2014,city,76
44221505,2014,city,80
44221708,2014,rural,82
44221808,2014,rural,75
44222508,2014,rural,96
44222905,2014,rural,76
44223005,2014,town,77
44223008,2014,rural,87
44223205,2014,city,78
44223405,2014,rural,77
44223505,2014,rural,77
44223805,2014,rural,79
44223905,2014,rural,79
44224405,2014,town,92
44225505,2014,rural,94
44225608,2014,rural,96
44226108,2014,rural,99
44226308,2014,rural,69
44226608,2014,town,85
44227608,2014,rural,70
44228208,2014,rural,92
44228408,2014,rural,96
44229408,2014,rural,86
44230008,2014,town,101
44277805,2014,rural,109
44300812,2014,rural,102
44300912,2014,rural,102
44301112,2014,rural,103
44301312,2014,town,109
44302212,2014,rural,102
44303312,2014,town,88
44304012,2014,rural,86
44304112,2014,rural,83
44304212,2014,rural,82
44304312,2014,rural,83
44304512,2014,rural,78
44304612,2014,rural,76
44304912,2014,rural,73
44309612,2014,town,97
44310112,2014,rural,85
44310212,2014,town,71
44310912,2014,rural,102
44311112,2014,rural,98
44314812,2014,rural,88
44500408,2014,rural,87
44502808,2014,town,90
44502908,2014,rural,68
44503008,2014,rural,76
44504808,2014,rural,71
44600708,2014,rural,89
44600808,2014,rural,86
44601908,2014,rural,91
44602208,2014,town,95
44604308,2014,city,75
44604508,2014,town,73
44604608,2014,town,75
44605008,2014,rural,89
44605414,2014,rural,94
44605514,2014,rural,102
44605614,2014,rural,103
44605714,2014,town,95
44605814,2014,rural,96
44607014,2014,town,99
44607214,2014,town,99
44607314,2014,town,77
44607414,2014,town,76
44607514,2014,town,77
44607614,2014,town,77
44607714,2014,rural,77
44607814,2014,town,77
44607914,2014,town,77
44608014,2014,town,78
44608114,2014,town,78
44608214,2014,town,79
44608314,2014,town,80
44608414,2014,town,81
44608514,2014,town,80
44608614,2014,rural,88
44608714,2014,rural,100
44608814,2014,rural,86
44608914,2014,rural,66
44609014,2014,town,82
44609114,2014,town,103
44609214,2014,rural,100
44609314,2014,rural,99
44609414,2014,rural,103
44609514,2014,town,75
44609614,2014,town,82
44609714,2014,town,76
44609814,2014,town,81
44609914,2014,town,100
44610014,2014,town,99
44610114,2014,rural,80
44610214,2014,rural,84
44610314,2014,rural,89
44610414,2014,rural,79
44610514,2014,rural,79
44610614,2014,rural,80
44610714,2014,town,85
44611014,2014,town,99
44611114,2014,town,99
44611214,2014,town,99
44611314,2014,town,99
44611414,2014,town,92
44611514,2014,rural,75
44611614,2014,rural,74
44611714,2014,rural,103
44611814,2014,rural,99
44611914,2014,rural,100
44612014,2014,rural,82
44612114,2014,rural,88
44612214,2014,town,89
44612514,2014,rural,84
44612614,2014,town,102
44612714,2014,rural,103
44612814,2014,rural,102
44612914,2014,town,66
44613014,2014,town,68
44613414,2014,town,101
44613614,2014,rural,99
44613714,2014,rural,102
44613814,2014,rural,100
44613914,2014,rural,100
44614014,2014,rural,71
44614114,2014,rural,71
44614214,2014,rural,80
44614314,2014,rural,102
44614614,2014,rural,101
44615114,2014,rural,101
44615214,2014,rural,100
44615314,2014,rural,101
44615414,2014,rural,100
44615514,2014,rural,101
44615614,2014,rural,100
44615714,2014,rural,100
44615814,2014,rural,74
44615914,2014,rural,81
44616014,2014,rural,77
44616114,2014,rural,82
44616214,2014,rural,67
44616314,2014,rural,66
44616414,2014,rural,70
44616514,2014,rural,77
44616614,2014,rural,97
44616714,2014,town,94
44616814,2014,town,94
44617014,2014,town,93
44617114,2014,city,90
44617214,2014,town,89
44617314,2014,town,89
44617414,2014,town,89
44617514,2014,town,66
44617614,2014,town,86
44617714,2014,town,86
44617814,2014,town,87
44617914,2014,town,86
44618014,2014,town,85
44618114,2014,town,85
44618214,2014,town,85
44618314,2014,town,84
44618414,2014,town,84
44618514,2014,town,84
44618614,2014,town,84
44618714,2014,town,83
44618814,2014,town,83
44618914,2014,town,82
44619014,2014,town,82
44619914,2014,town,81
44620014,2014,rural,88
44620114,2014,town,86
44620214,2014,town,93
44620314,2014,rural,67
44620414,2014,town,90
44620514,2014,rural,82
44620614,2014,town,79
44620714,2014,rural,82
44620814,2014,rural,76
44620914,2014,town,83
44621014,2014,town,82
44621214,2014,rural,86
44621614,2014,town,68
44621714,2014,town,68
44621814,2014,town,71
44621914,2014,town,71
44622014,2014,town,73
44622114,2014,town,74
44622214,2014,town,100
44622314,2014,town,89
44622414,2014,town,76
44622514,2014,town,73
44622614,2014,town,89
44622714,2014,town,79
44622814,2014,town,85
44622914,2014,town,97
44623014,2014,town,84
44623114,2014,rural,85
44623214,2014,town,77
44623314,2014,town,67
44623414,2014,town,77
44623514,2014,town,78
44623614,2014,rural,67
44623714,2014,town,94
44623814,2014,town,101
44623914,2014,town,84
44624014,2014,town,69
44624114,2014,rural,82
44624214,2014,town,77
44624314,2014,rural,67
44624414,2014,town,94
44959805,2014,rural,98
45000108,2014,city,71
45000208,2014,town,71
45000508,2014,town,71
45000608,2014,town,72
45000708,2014,town,70
45000808,2014,town,71
45000908,2014,town,101
45001008,2014,town,87
45001208,2014,town,93
45001308,2014,town,96
45002008,2014,town,71
45002398,2014,rural,99
45002908,2014,rural,86
45003108,2014,rural,72
45004098,2014,rural,97
45004108,2014,town,72
45005408,2014,town,72
45005508,2014,town,72
45005608,2014,town,86
45005708,2014,town,99
45006208,2014,rural,71
45006608,2014,town,98
45007008,2014,rural,93
45007908,2014,rural,92
45008308,2014,town,99
45008398,2014,town,100
45008408,2014,rural,96
45008708,2014,town,71
45008908,2014,town,96
45009708,2014,rural,94
45009808,2014,rural,87
45010008,2014,rural,87
45010108,2014,rural,73
45011008,2014,town,95
45011408,2014,town,104
45011508,2014,town,108
45012008,2014,town,105
45012208,2014,city,73
45012708,2014,town,92
45013908,2014,rural,89
45014008,2014,rural,88
45014308,2014,rural,88
45014498,2014,town,96
45014508,2014,town,94
45014598,2014,town,115
45015408,2014,rural,71
45015508,2014,rural,72
45015608,2014,town,73
45016308,2014,town,107
45016908,2014,town,99
45019108,2014,town,73
45019208,2014,town,92
45019408,2014,town,104
45019708,2014,town,87
45019908,2014,town,90
45020208,2014,town,113
45024698,2014,town,105
45026108,2014,rural,95
45026808,2014,town,71
45027300,2014,rural,101
45027408,2014,rural,72
45027598,2014,rural,106
45027608,2014,rural,72
45027708,2014,town,90
45028008,2014,rural,73
45028108,2014,town,73
45028800,2014,rural,110
45028808,2014,town,72
45028908,2014,town,71
45029408,2014,town,93
45029508,2014,rural,73
45029698,2014,rural,112
45029908,2014,town,99
45030108,2014,rural,91
45030298,2014,rural,114
45030408,2014,rural,92
45030808,2014,city,97
45031008,2014,rural,96
45031208,2014,rural,90
45031608,2014,city,98
45032808,2014,rural,72
45032998,2014,rural,99
45033008,2014,rural,88
45033708,2014,town,90
45034508,2014,town,72
45034608,2014,town,73
45035008,2014,town,86
45035408,2014,town,106
45035908,2014,rural,71
45036008,2014,rural,70
45036108,2014,rural,71
45036308,2014,rural,71
45036408,2014,rural,72
45036508,2014,rural,72
45036608,2014,rural,73
45036708,2014,rural,73
45036808,2014,rural,73
45037008,2014,rural,87
45037308,2014,rural,92
45037508,2014,rural,86
45038208,2014,rural,107
45038608,2014,rural,108
45039408,2014,rural,87
45039708,2014,rural,92
45039808,2014,rural,93
45040008,2014,rural,93
45040108,2014,rural,93
45041208,2014,rural,98
45041408,2014,rural,93
45041508,2014,rural,98
45042308,2014,town,92
45042408,2014,rural,95
45042508,2014,town,86
45043508,2014,city,89
45043808,2014,town,106
45044008,2014,rural,86
45044708,2014,rural,100
45044808,2014,rural,89
45045008,2014,rural,95
45045208,2014,rural,96
45045308,2014,rural,72
45045408,2014,rural,72
45045508,2014,rural,71
45045608,2014,town,71
45045708,2014,rural,71
45045808,2014,rural,73
45046208,2014,rural,89
45046308,2014,town,89
45046908,2014,city,72
45047108,2014,town,102
45047208,2014,town,97
45048208,2014,town,93
45048808,2014,rural,87
45048908,2014,town,107
45049108,2014,town,70
45049508,2014,rural,71
45050108,2014,town,92
45050308,2014,rural,97
45050498,2014,town,100
45050608,2014,town,93
45050708,2014,rural,72
45050808,2014,rural,72
45051408,2014,town,86
45051608,2014,city,106
45051700,2014,town,98
45052400,2014,town,101
45052408,2014,town,73
45052608,2014,town,72
45053308,2014,rural,71
45054108,2014,rural,71
45054308,2014,rural,73
45054908,2014,town,92
45055008,2014,rural,89
45060202,2014,town,100
45063008,2014,town,96
45063708,2014,town,89
45063808,2014,town,90
45064408,2014,town,71
45065408,2014,town,92
45071608,2014,town,89
45071908,2014,town,100
45072208,2014,town,71
45073408,2014,town,72
45073508,2014,town,73
45074108,2014,town,71
45074508,2014,town,103
45075108,2014,town,73
45075808,2014,town,92
45076208,2014,town,93
45082008,2014,rural,73
45082208,2014,rural,71
45082308,2014,rural,72
45082408,2014,rural,96
45082908,2014,rural,105
45083408,2014,town,102
45084208,2014,town,98
45084408,2014,town,103
45084808,2014,town,96
45084908,2014,town,96
45085708,2014,rural,91
45085808,2014,rural,89
45088002,2014,rural,98
45092108,2014,rural,92
45092508,2014,city,90
45092908,2014,rural,100
45093808,2014,town,92
45094108,2014,town,96
45094408,2014,town,99
45094908,2014,town,109
45095808,2014,town,70
45095908,2014,town,72
45096008,2014,town,72
45096108,2014,rural,72
45096208,2014,town,91
45096398,2014,town,96
45096408,2014,town,95
45097408,2014,rural,72
45097808,2014,rural,94
45098608,2014,rural,94
45098908,2014,town,111
45099508,2014,town,73
45099608,2014,town,73
45099708,2014,town,71
45099808,2014,town,72
45099908,2014,town,95
45100108,2014,town,86
45100508,2014,town,106
45103598,2014,town,99
45105208,2014,rural,71
45105498,2014,rural,100
45107608,2014,town,73
45109308,2014,town,90
45109408,2014,town,91
45109708,2014,town,70
45109908,2014,town,95
45110408,2014,rural,106
45110608,2014,rural,91
45111108,2014,rural,93
45111208,2014,town,95
45113308,2014,rural,106
45113808,2014,town,71
45113908,2014,town,71
45114908,2014,rural,91
45115008,2014,rural,86
45115108,2014,rural,89
45115308,2014,town,103
45115998,2014,town,101
45116698,2014,rural,97
45122598,2014,city,97
45124998,2014,rural,104
45125600,2014,town,94
45125808,2014,rural,111
45128500,2014,town,95
45129100,2014,rural,93
45129408,2014,rural,106
45130708,2014,town,93
45133108,2014,town,107
45134208,2014,town,89
45135008,2014,rural,101
45135108,2014,rural,102
45139200,2014,rural,94
45140008,2014,rural,98
45140200,2014,town,94
45140208,2014,town,86
45141208,2014,rural,92
45141808,2014,rural,92
45141908,2014,city,99
45142008,2014,town,100
45142408,2014,rural,71
45142508,2014,rural,74
45143208,2014,rural,87
45143608,2014,town,111
45143808,2014,town,106
45144108,2014,town,111
45144408,2014,rural,112
45144808,2014,rural,92
45145008,2014,rural,71
45145308,2014,rural,101
45145408,2014,rural,71
45145708,2014,rural,100
45145800,2014,town,95
45147400,2014,rural,95
45147600,2014,rural,96
45200508,2014,town,78
45200808,2014,town,75
45201008,2014,town,70
45201408,2014,town,83
45201508,2014,town,81
45201608,2014,town,89
45201708,2014,town,100
45202008,2014,town,97
45202108,2014,town,90
45202208,2014,town,74
45202608,2014,town,67
45202708,2014,town,80
45202908,2014,town,100
45203008,2014,town,90
45204208,2014,rural,91
45204608,2014,rural,102
45204708,2014,rural,89
45205608,2014,rural,73
45206008,2014,town,67
45206208,2014,town,93
45206608,2014,town,75
45206808,2014,town,85
45207208,2014,town,93
45207708,2014,town,84
45207908,2014,rural,86
45208008,2014,town,72
45208408,2014,town,80
45208508,2014,town,98
45208808,2014,city,101
45209308,2014,rural,95
45209508,2014,rural,70
45210108,2014,rural,84
45210308,2014,rural,72
45210408,2014,rural,96
45210508,2014,rural,90
45210608,2014,rural,68
45210808,2014,town,78
45211008,2014,rural,95
45211108,2014,rural,73
45211508,2014,rural,82
45212308,2014,rural,74
45212508,2014,rural,86
45212708,2014,rural,81
45212908,2014,rural,83
45213108,2014,rural,100
45213408,2014,town,86
45213608,2014,rural,78
45213708,2014,rural,88
45213908,2014,town,72
45214008,2014,rural,102
45214508,2014,town,101
45215208,2014,rural,92
45215308,2014,rural,69
45215608,2014,town,109
45216008,2014,town,99
45216408,2014,town,94
45217408,2014,rural,91
45217708,2014,rural,86
45404200,2014,town,94
45405002,2014,town,92
45405102,2014,rural,82
45405302,2014,rural,84
45405502,2014,rural,77
45405902,2014,rural,84
45406302,2014,town,90
45406702,2014,town,86
45407602,2014,rural,89
45407702,2014,rural,81
45407802,2014,rural,79
45408102,2014,town,82
45408302,2014,rural,87
45408902,2014,city,85
45409002,2014,town,79
45409102,2014,city,81
45409402,2014,town,88
45410002,2014,town,90
45410602,2014,town,78
45411002,2014,town,82
45411402,2014,town,80
45411702,2014,town,84
45411802,2014,rural,77
45412002,2014,city,80
45412702,2014,town,89
45412902,2014,town,76
45413102,2014,town,80
45413202,2014,town,78
45413702,2014,town,89
45414302,2014,rural,85
45414402,2014,city,91
45414502,2014,city,82
45415002,2014,town,86
45415102,2014,rural,78
45415302,2014,town,79
45415602,2014,rural,77
45415902,2014,town,77
45416602,2014,town,81
45417102,2014,town,86
45417402,2014,city,81
45417802,2014,town,89
45418302,2014,town,88
45418502,2014,city,77
45418702,2014,town,81
45418802,2014,town,83
45419902,2014,town,85
45420102,2014,town,92
45420302,2014,town,78
45420702,2014,town,85
45420902,2014,town,77
45421002,2014,town,78
45421602,2014,town,79
45422402,2014,rural,89
45422502,2014,rural,90
45422602,2014,rural,86
45422902,2014,rural,89
45423502,2014,rural,78
45424202,2014,town,84
45424602,2014,town,77
45424802,2014,town,78
45425502,2014,town,79
45425902,2014,town,80
45426002,2014,town,82
45426102,2014,town,90
45426202,2014,town,81
45426302,2014,town,86
45426602,2014,rural,82
45426702,2014,town,83
45427802,2014,rural,77
45427902,2014,rural,84
45428102,2014,rural,80
45428302,2014,town,88
45428402,2014,town,91
45428502,2014,rural,80
45428902,2014,rural,82
45429802,2014,rural,81
45430102,2014,rural,83
45430202,2014,rural,80
45430402,2014,rural,79
45430702,2014,rural,87
45431502,2014,rural,82
45431902,2014,rural,79
45432202,2014,rural,80
45432302,2014,rural,86
45432502,2014,rural,80
45432602,2014,rural,78
45432702,2014,rural,88
45432802,2014,rural,92
45432902,2014,rural,88
45433402,2014,rural,93
45433802,2014,rural,87
45433902,2014,rural,77
45434002,2014,rural,78
45435002,2014,rural,85
45435702,2014,rural,78
45435802,2014,town,77
45437102,2014,rural,90
45438402,2014,rural,85
45438502,2014,city,78
45439002,2014,rural,91
45439102,2014,rural,81
45439202,2014,rural,83
45440502,2014,rural,86
45440702,2014,rural,82
45441002,2014,town,77
45441202,2014,town,81
45441502,2014,town,79
45441602,2014,town,85
45441802,2014,town,91
45441902,2014,rural,87
45442402,2014,rural,82
45442502,2014,town,78
45442602,2014,town,86
45442802,2014,town,83
45443002,2014,rural,88
45443602,2014,rural,77
45443902,2014,rural,91
45444402,2014,town,82
45444702,2014,town,91
45445002,2014,town,87
45445102,2014,town,80
45445202,2014,town,80
45445302,2014,town,85
45445402,2014,town,78
45445602,2014,town,85
45445702,2014,town,83
45445902,2014,town,85
45446602,2014,town,79
45447502,2014,town,84
45448002,2014,rural,89
45448702,2014,rural,82
45448902,2014,rural,81
45449802,2014,town,84
45450202,2014,town,78
45450302,2014,town,79
45451102,2014,rural,78
45451202,2014,rural,78
45451702,2014,rural,89
45451802,2014,rural,83
45452002,2014,rural,80
45452302,2014,rural,88
45452802,2014,rural,79
45453102,2014,rural,85
45453402,2014,rural,77
45453502,2014,rural,84
45453702,2014,town,82
45454002,2014,rural,86
45454102,2014,rural,77
45454202,2014,rural,79
45454402,2014,rural,78
45454702,2014,rural,93
45454902,2014,rural,87
45455402,2014,rural,81
45455602,2014,rural,83
45455702,2014,rural,84
45455802,2014,rural,77
45456502,2014,rural,83
45456602,2014,rural,82
45456702,2014,rural,90
45457302,2014,rural,93
45457402,2014,rural,77
45457702,2014,rural,88
45457802,2014,rural,78
45457902,2014,town,85
45458202,2014,rural,87
45458302,2014,rural,83
45458402,2014,rural,89
45459002,2014,rural,85
45460002,2014,rural,83
45460502,2014,town,78
45460902,2014,rural,80
45461002,2014,rural,89
45461102,2014,town,87
45461302,2014,rural,77
45461402,2014,rural,85
45461602,2014,rural,83
45461902,2014,rural,83
45462002,2014,rural,80
45462202,2014,rural,90
45462502,2014,rural,88
45462602,2014,rural,87
45462702,2014,rural,81
45462802,2014,rural,78
45463302,2014,town,78
45463402,2014,town,86
45463502,2014,rural,84
45463702,2014,town,80
45463802,2014,rural,80
45464102,2014,town,87
45464602,2014,city,81
45464702,2014,city,81
45464802,2014,city,88
45465402,2014,city,87
45465502,2014,city,80
45466102,2014,town,78
45466202,2014,town,82
45466402,2014,rural,82
45466502,2014,rural,87
45467602,2014,town,79
45468502,2014,town,79
45468702,2014,town,85
45469102,2014,town,78
45469202,2014,town,86
45469702,2014,town,80
45469902,2014,town,88
45470902,2014,town,78
45471202,2014,town,91
45471302,2014,rural,93
45471702,2014,town,92
45471802,2014,rural,81
45472002,2014,town,84
45472102,2014,town,84
45472302,2014,town,81
45472602,2014,town,87
45472702,2014,town,77
45472802,2014,rural,80
45472902,2014,town,77
45473302,2014,rural,80
45473602,2014,rural,83
45473902,2014,town,84
45474502,2014,town,79
45474902,2014,town,83
45475202,2014,rural,78
45475502,2014,rural,92
45475702,2014,rural,77
45475902,2014,rural,88
45476302,2014,rural,88
45476402,2014,rural,76
45476502,2014,rural,82
45476802,2014,rural,85
45477002,2014,town,78
45477302,2014,town,79
45478902,2014,town,88
45479102,2014,town,80
45479502,2014,town,93
45479802,2014,town,78
45479902,2014,town,85
45480002,2014,town,90
45480102,2014,town,78
45480302,2014,town,77
45480902,2014,town,91
45481502,2014,town,85
45481902,2014,rural,85
45482002,2014,rural,80
45482102,2014,rural,92
45482402,2014,city,84
45482602,2014,town,92
45484302,2014,city,83
45485102,2014,city,76
45485502,2014,town,87
45485802,2014,town,96
45485902,2014,town,79
45486002,2014,town,77
45486302,2014,town,84
45486502,2014,town,76
45486602,2014,town,81
45486702,2014,town,88
45486802,2014,town,78
45486902,2014,city,91
45487002,2014,rural,91
45487302,2014,rural,77
45487902,2014,rural,86
45488102,2014,city,80
45488402,2014,town,88
45488502,2014,town,81
45488902,2014,rural,91
45489202,2014,rural,79
45489302,2014,town,78
45489702,2014,town,82
45490502,2014,town,80
45490602,2014,town,87
45491402,2014,rural,75
45491602,2014,rural,82
45491902,2014,rural,83
45601505,2014,rural,95
45601705,2014,rural,99
45602405,2014,town,100
45602505,2014,rural,102
45603405,2014,town,96
45604305,2014,town,102
45605705,2014,rural,100
45605905,2014,town,94
45606005,2014,town,96
45607805,2014,town,75
45608305,2014,town,96
45611705,2014,rural,102
45612405,2014,town,96
45613405,2014,rural,94
45614005,2014,town,104
45614705,2014,rural,95
45616005,2014,rural,74
45616105,2014,rural,94
45616305,2014,town,96
45620005,2014,rural,107
45620305,2014,town,98
45620605,2014,rural,98
45620705,2014,city,102
45620805,2014,town,107
45621405,2014,rural,102
45621605,2014,rural,95
45622705,2014,town,101
45624205,2014,rural,108
45625205,2014,town,94
45627205,2014,rural,96
45627305,2014,town,77
45627705,2014,town,103
45627805,2014,rural,103
45628805,2014,rural,100
45629305,2014,city,96
45630505,2014,rural,99
45631905,2014,town,98
45633905,2014,town,95
45635005,2014,rural,101
45636105,2014,town,81
45636205,2014,town,79
45637405,2014,rural,108
45637805,2014,town,108
45638805,2014,rural,85
45639005,2014,city,84
45639105,2014,town,79
45639305,2014,town,80
45639505,2014,town,75
45639705,2014,rural,82
45639805,2014,town,82
45639905,2014,city,75
45640505,2014,rural,82
45640705,2014,rural,87
45640805,2014,rural,86
45640905,2014,city,86
45641105,2014,town,85
45641605,2014,town,82
45641805,2014,rural,86
45641905,2014,rural,84
45642005,2014,rural,76
45642105,2014,rural,75
45642205,2014,rural,80
45642305,2014,rural,78
45642505,2014,town,79
45642705,2014,rural,80
45643005,2014,town,80
45643105,2014,rural,82
45643805,2014,town,86
45644005,2014,rural,87
45644105,2014,town,110
45700305,2014,rural,74
45701105,2014,rural,111
45701305,2014,town,75
45701605,2014,town,76
45703105,2014,rural,75
45703205,2014,rural,98
45703705,2014,rural,74
45703805,2014,rural,74
45705205,2014,town,74
45706405,2014,rural,76
45706505,2014,town,110
45707105,2014,rural,75
45707405,2014,town,74
45707705,2014,town,74
45708205,2014,town,74
45708805,2014,town,94
45708905,2014,town,76
45709305,2014,rural,75
45709405,2014,rural,76
45709505,2014,rural,74
45709605,2014,city,75
45709705,2014,town,74
45709805,2014,town,90
45709905,2014,rural,74
45710105,2014,town,76
45710705,2014,rural,76
45710805,2014,rural,74
45710905,2014,rural,75
45711405,2014,town,90
45711505,2014,rural,75
45712205,2014,rural,76
45712405,2014,town,91
45712805,2014,rural,75
45712905,2014,rural,90
45713105,2014,town,76
45713405,2014,town,74
45714305,2014,rural,75
45714705,2014,town,75
45715305,2014,rural,91
45715905,2014,rural,75
45716005,2014,town,74
45716405,2014,rural,75
45718805,2014,rural,74
45718905,2014,town,94
45719205,2014,rural,93
45719505,2014,city,76
45720705,2014,rural,76
45721005,2014,rural,74
45721205,2014,rural,75
45721405,2014,rural,75
45721905,2014,rural,76
45722105,2014,rural,76
45722805,2014,rural,74
45723505,2014,town,75
45724105,2014,town,76
45724505,2014,town,76
45724605,2014,rural,92
45725005,2014,rural,98
45725105,2014,rural,92
45726705,2014,rural,74
45726805,2014,town,74
45727005,2014,town,74
45727505,2014,town,75
45727905,2014,town,74
45728205,2014,town,75
45728405,2014,town,76
45728905,2014,rural,111
45730105,2014,rural,75
45730205,2014,rural,92
45730405,2014,town,103
45730805,2014,rural,75
45731605,2014,rural,75
45732705,2014,town,74
45732805,2014,town,76
45733605,2014,town,74
45733805,2014,rural,76
45735305,2014,town,76
45735505,2014,town,75
